state,date,year,income_median,income_mean,cpi_index_annual,inflation_yoy_pct,income_median_real,income_mean_real,median_real_yoy_pct,mean_median_gap_pct,income_median_indexed,income_mean_indexed,income_median_real_indexed,income_mean_real_indexed,cpi_index_annual_indexed,rank_median_nominal,rank_median_real
Johor,2020-01-01,2020,5690.0,7264,123.25833333333333,-1.4590273151232513,4616.320735582449,5893.3135014535865,-10.156404956832432,27.66256590509666,155.8904109589041,155.94675826534993,133.01959818216,133.06767872807663,117.19356627842485,7.0,7.0
Johor,2020-01-01,2020,5690.0,7264,123.25833333333333,-1.4590273151232513,4616.320735582449,5893.3135014535865,-10.156404956832432,27.66256590509666,155.8904109589041,155.94675826534993,133.01959818216,133.06767872807663,117.19356627842485,5.0,5.0
Johor,2020-01-01,2020,5690.0,7264,123.25833333333333,-1.4590273151232513,4616.320735582449,5893.3135014535865,-10.156404956832432,27.66256590509666,155.8904109589041,155.94675826534993,133.01959818216,133.06767872807663,117.19356627842485,5.0,6.0
Johor,2020-01-01,2020,5690.0,7264,123.25833333333333,-1.4590273151232513,4616.320735582449,5893.3135014535865,-10.156404956832432,27.66256590509666,155.8904109589041,155.94675826534993,133.01959818216,133.06767872807663,117.19356627842485,5.0,5.0
Johor,2020-01-01,2020,5690.0,7264,123.25833333333333,-1.4590273151232513,4616.320735582449,5893.3135014535865,-10.156404956832432,27.66256590509666,155.8904109589041,155.94675826534993,133.01959818216,133.06767872807663,117.19356627842485,5.0,5.0
Johor,2020-01-01,2020,5690.0,7264,123.25833333333333,-1.4590273151232513,4616.320735582449,5893.3135014535865,-10.156404956832432,27.66256590509666,155.8904109589041,155.94675826534993,133.01959818216,133.06767872807663,117.19356627842485,5.0,5.0
Johor,2022-01-01,2022,6879.0,8517,130.625,5.976607396389699,5266.22009569378,6520.191387559809,14.07829735706898,23.81160052333189,188.46575342465755,182.84671532846716,151.74649275742283,147.2222261027486,124.19776562871405,7.0,7.0
Johor,2022-01-01,2022,6879.0,8517,130.625,5.976607396389699,5266.22009569378,6520.191387559809,14.07829735706898,23.81160052333189,188.46575342465755,182.84671532846716,151.74649275742283,147.2222261027486,124.19776562871405,5.0,5.0
Johor,2022-01-01,2022,6879.0,8517,130.625,5.976607396389699,5266.22009569378,6520.191387559809,14.07829735706898,23.81160052333189,188.46575342465755,182.84671532846716,151.74649275742283,147.2222261027486,124.19776562871405,5.0,6.0
Johor,2022-01-01,2022,6879.0,8517,130.625,5.976607396389699,5266.22009569378,6520.191387559809,14.07829735706898,23.81160052333189,188.46575342465755,182.84671532846716,151.74649275742283,147.2222261027486,124.19776562871405,5.0,5.0
Johor,2022-01-01,2022,6879.0,8517,130.625,5.976607396389699,5266.22009569378,6520.191387559809,14.07829735706898,23.81160052333189,188.46575342465755,182.84671532846716,151.74649275742283,147.2222261027486,124.19776562871405,5.0,5.0
Johor,2022-01-01,2022,6879.0,8517,130.625,5.976607396389699,5266.22009569378,6520.191387559809,14.07829735706898,23.81160052333189,188.46575342465755,182.84671532846716,151.74649275742283,147.2222261027486,124.19776562871405,5.0,5.0
Kedah,2012-01-01,2012,2633.0,3425,104.97500000000001,,2508.2162419623714,3262.6815908549647,,30.07975693125713,100.0,100.0,100.0,100.0,100.0,14.0,14.0
Kedah,2012-01-01,2012,2633.0,3425,104.97500000000001,,2508.2162419623714,3262.6815908549647,,30.07975693125713,100.0,100.0,100.0,100.0,100.0,13.5,14.0
Kedah,2012-01-01,2012,2633.0,3425,104.97500000000001,,2508.2162419623714,3262.6815908549647,,30.07975693125713,100.0,100.0,100.0,100.0,100.0,15.0,15.0
Kedah,2012-01-01,2012,2633.0,3425,104.97500000000001,,2508.2162419623714,3262.6815908549647,,30.07975693125713,100.0,100.0,100.0,100.0,100.0,13.0,15.0
Kedah,2012-01-01,2012,2633.0,3425,104.97500000000001,,2508.2162419623714,3262.6815908549647,,30.07975693125713,100.0,100.0,100.0,100.0,100.0,13.0,14.0
Kedah,2012-01-01,2012,2633.0,3425,104.97500000000001,,2508.2162419623714,3262.6815908549647,,30.07975693125713,100.0,100.0,100.0,100.0,100.0,15.0,15.0
Kedah,2014-01-01,2014,3451.0,4478,110.50833333333333,5.271096292768096,3122.84141467461,4052.1830932810503,24.504473036637762,29.759490002897703,131.06722369920243,130.74452554744525,124.50447303663776,124.19793291012506,105.27109629276809,14.0,14.0
Kedah,2014-01-01,2014,3451.0,4478,110.50833333333333,5.271096292768096,3122.84141467461,4052.1830932810503,24.504473036637762,29.759490002897703,131.06722369920243,130.74452554744525,124.50447303663776,124.19793291012506,105.27109629276809,13.5,14.0
Kedah,2014-01-01,2014,3451.0,4478,110.50833333333333,5.271096292768096,3122.84141467461,4052.1830932810503,24.504473036637762,29.759490002897703,131.06722369920243,130.74452554744525,124.50447303663776,124.19793291012506,105.27109629276809,15.0,15.0
Kedah,2014-01-01,2014,3451.0,4478,110.50833333333333,5.271096292768096,3122.84141467461,4052.1830932810503,24.504473036637762,29.759490002897703,131.06722369920243,130.74452554744525,124.50447303663776,124.19793291012506,105.27109629276809,13.0,15.0
Kedah,2014-01-01,2014,3451.0,4478,110.50833333333333,5.271096292768096,3122.84141467461,4052.1830932810503,24.504473036637762,29.759490002897703,131.06722369920243,130.74452554744525,124.50447303663776,124.19793291012506,105.27109629276809,13.0,14.0
Kedah,2014-01-01,2014,3451.0,4478,110.50833333333333,5.271096292768096,3122.84141467461,4052.1830932810503,24.504473036637762,29.759490002897703,131.06722369920243,130.74452554744525,124.50447303663776,124.19793291012506,105.27109629276809,15.0,15.0
Kedah,2016-01-01,2016,3811.0,4971,114.35000000000001,3.4763592489254425,3332.7503279405328,4347.17971141233,6.721728240170477,30.438205195486745,144.7398404861375,145.13868613138686,132.8733253610169,133.23947159284947,108.93069778518696,14.0,14.0
Kedah,2016-01-01,2016,3811.0,4971,114.35000000000001,3.4763592489254425,3332.7503279405328,4347.17971141233,6.721728240170477,30.438205195486745,144.7398404861375,145.13868613138686,132.8733253610169,133.23947159284947,108.93069778518696,13.5,14.0
Kedah,2016-01-01,2016,3811.0,4971,114.35000000000001,3.4763592489254425,3332.7503279405328,4347.17971141233,6.721728240170477,30.438205195486745,144.7398404861375,145.13868613138686,132.8733253610169,133.23947159284947,108.93069778518696,15.0,15.0
Kedah,2016-01-01,2016,3811.0,4971,114.35000000000001,3.4763592489254425,3332.7503279405328,4347.17971141233,6.721728240170477,30.438205195486745,144.7398404861375,145.13868613138686,132.8733253610169,133.23947159284947,108.93069778518696,13.0,15.0
Kedah,2016-01-01,2016,3811.0,4971,114.35000000000001,3.4763592489254425,3332.7503279405328,4347.17971141233,6.721728240170477,30.438205195486745,144.7398404861375,145.13868613138686,132.8733253610169,133.23947159284947,108.93069778518696,13.0,14.0
Kedah,2016-01-01,2016,3811.0,4971,114.35000000000001,3.4763592489254425,3332.7503279405328,4347.17971141233,6.721728240170477,30.438205195486745,144.7398404861375,145.13868613138686,132.8733253610169,133.23947159284947,108.93069778518696,15.0,15.0
Kedah,2019-01-01,2019,4325.0,5522,119.47500000000001,4.481853957149107,3620.0041849759364,4621.887424147311,8.619123209655832,27.676300578034674,164.26129889859476,161.22627737226279,144.32584098664984,141.65916272988733,113.81281257442248,14.0,14.0
Kedah,2019-01-01,2019,4325.0,5522,119.47500000000001,4.481853957149107,3620.0041849759364,4621.887424147311,8.619123209655832,27.676300578034674,164.26129889859476,161.22627737226279,144.32584098664984,141.65916272988733,113.81281257442248,13.5,14.0
Kedah,2019-01-01,2019,4325.0,5522,119.47500000000001,4.481853957149107,3620.0041849759364,4621.887424147311,8.619123209655832,27.676300578034674,164.26129889859476,161.22627737226279,144.32584098664984,141.65916272988733,113.81281257442248,15.0,15.0
Kedah,2019-01-01,2019,4325.0,5522,119.47500000000001,4.481853957149107,3620.0041849759364,4621.887424147311,8.619123209655832,27.676300578034674,164.26129889859476,161.22627737226279,144.32584098664984,141.65916272988733,113.81281257442248,13.0,15.0
Kedah,2019-01-01,2019,4325.0,5522,119.47500000000001,4.481853957149107,3620.0041849759364,4621.887424147311,8.619123209655832,27.676300578034674,164.26129889859476,161.22627737226279,144.32584098664984,141.65916272988733,113.81281257442248,13.0,14.0
Kedah,2019-01-01,2019,4325.0,5522,119.47500000000001,4.481853957149107,3620.0041849759364,4621.887424147311,8.619123209655832,27.676300578034674,164.26129889859476,161.22627737226279,144.32584098664984,141.65916272988733,113.81281257442248,15.0,15.0
Kedah,2020-01-01,2020,3829.0,5005,117.35833333333333,-1.7716398130710798,3262.657104310161,4264.716324646737,-9.871454904634348,30.712979890310788,145.42347132548423,146.13138686131387,130.07878067791842,130.7119988846106,111.79645947447806,14.0,14.0
Kedah,2020-01-01,2020,3829.0,5005,117.35833333333333,-1.7716398130710798,3262.657104310161,4264.716324646737,-9.871454904634348,30.712979890310788,145.42347132548423,146.13138686131387,130.07878067791842,130.7119988846106,111.79645947447806,13.5,14.0
Kedah,2020-01-01,2020,3829.0,5005,117.35833333333333,-1.7716398130710798,3262.657104310161,4264.716324646737,-9.871454904634348,30.712979890310788,145.42347132548423,146.13138686131387,130.07878067791842,130.7119988846106,111.79645947447806,15.0,15.0
Kedah,2020-01-01,2020,3829.0,5005,117.35833333333333,-1.7716398130710798,3262.657104310161,4264.716324646737,-9.871454904634348,30.712979890310788,145.42347132548423,146.13138686131387,130.07878067791842,130.7119988846106,111.79645947447806,13.0,15.0
Kedah,2020-01-01,2020,3829.0,5005,117.35833333333333,-1.7716398130710798,3262.657104310161,4264.716324646737,-9.871454904634348,30.712979890310788,145.42347132548423,146.13138686131387,130.07878067791842,130.7119988846106,111.79645947447806,13.0,14.0
Kedah,2020-01-01,2020,3829.0,5005,117.35833333333333,-1.7716398130710798,3262.657104310161,4264.716324646737,-9.871454904634348,30.712979890310788,145.42347132548423,146.13138686131387,130.07878067791842,130.7119988846106,111.79645947447806,15.0,15.0
Kedah,2022-01-01,2022,4402.0,5550,123.47500000000001,5.211957679471713,3565.0941486130796,4494.837011540798,9.269654598498311,26.079054975011353,167.1857197113559,162.04379562043795,142.13663435269964,137.76511395226143,117.62324362943556,14.0,14.0
Kedah,2022-01-01,2022,4402.0,5550,123.47500000000001,5.211957679471713,3565.0941486130796,4494.837011540798,9.269654598498311,26.079054975011353,167.1857197113559,162.04379562043795,142.13663435269964,137.76511395226143,117.62324362943556,13.5,14.0
Kedah,2022-01-01,2022,4402.0,5550,123.47500000000001,5.211957679471713,3565.0941486130796,4494.837011540798,9.269654598498311,26.079054975011353,167.1857197113559,162.04379562043795,142.13663435269964,137.76511395226143,117.62324362943556,15.0,15.0
Kedah,2022-01-01,2022,4402.0,5550,123.47500000000001,5.211957679471713,3565.0941486130796,4494.837011540798,9.269654598498311,26.079054975011353,167.1857197113559,162.04379562043795,142.13663435269964,137.76511395226143,117.62324362943556,13.0,15.0
Kedah,2022-01-01,2022,4402.0,5550,123.47500000000001,5.211957679471713,3565.0941486130796,4494.837011540798,9.269654598498311,26.079054975011353,167.1857197113559,162.04379562043795,142.13663435269964,137.76511395226143,117.62324362943556,13.0,14.0
Kedah,2022-01-01,2022,4402.0,5550,123.47500000000001,5.211957679471713,3565.0941486130796,4494.837011540798,9.269654598498311,26.079054975011353,167.1857197113559,162.04379562043795,142.13663435269964,137.76511395226143,117.62324362943556,15.0,15.0
Kelantan,2012-01-01,2012,2276.0,3168,105.71666666666665,,2152.9244836828,2996.689263755321,,39.19156414762741,100.0,100.0,100.0,100.0,100.0,16.0,16.0
Kelantan,2012-01-01,2012,2276.0,3168,105.71666666666665,,2152.9244836828,2996.689263755321,,39.19156414762741,100.0,100.0,100.0,100.0,100.0,16.0,16.0
Kelantan,2012-01-01,2012,2276.0,3168,105.71666666666665,,2152.9244836828,2996.689263755321,,39.19156414762741,100.0,100.0,100.0,100.0,100.0,16.0,16.0
Kelantan,2012-01-01,2012,2276.0,3168,105.71666666666665,,2152.9244836828,2996.689263755321,,39.19156414762741,100.0,100.0,100.0,100.0,100.0,16.0,16.0
Kelantan,2012-01-01,2012,2276.0,3168,105.71666666666665,,2152.9244836828,2996.689263755321,,39.19156414762741,100.0,100.0,100.0,100.0,100.0,16.0,16.0
Kelantan,2012-01-01,2012,2276.0,3168,105.71666666666665,,2152.9244836828,2996.689263755321,,39.19156414762741,100.0,100.0,100.0,100.0,100.0,16.0,16.0
Kelantan,2014-01-01,2014,2716.0,3715,111.61666666666667,5.580955383887765,2433.3283559802894,3328.3559802896816,13.024324560508017,36.7820324005891,119.33216168717047,117.26641414141415,113.02432456050802,111.06777137509181,105.58095538388777,16.0,16.0
Kelantan,2014-01-01,2014,2716.0,3715,111.61666666666667,5.580955383887765,2433.3283559802894,3328.3559802896816,13.024324560508017,36.7820324005891,119.33216168717047,117.26641414141415,113.02432456050802,111.06777137509181,105.58095538388777,16.0,16.0
Kelantan,2014-01-01,2014,2716.0,3715,111.61666666666667,5.580955383887765,2433.3283559802894,3328.3559802896816,13.024324560508017,36.7820324005891,119.33216168717047,117.26641414141415,113.02432456050802,111.06777137509181,105.58095538388777,16.0,16.0
Kelantan,2014-01-01,2014,2716.0,3715,111.61666666666667,5.580955383887765,2433.3283559802894,3328.3559802896816,13.024324560508017,36.7820324005891,119.33216168717047,117.26641414141415,113.02432456050802,111.06777137509181,105.58095538388777,16.0,16.0
Kelantan,2014-01-01,2014,2716.0,3715,111.61666666666667,5.580955383887765,2433.3283559802894,3328.3559802896816,13.024324560508017,36.7820324005891,119.33216168717047,117.26641414141415,113.02432456050802,111.06777137509181,105.58095538388777,16.0,16.0
Kelantan,2014-01-01,2014,2716.0,3715,111.61666666666667,5.580955383887765,2433.3283559802894,3328.3559802896816,13.024324560508017,36.7820324005891,119.33216168717047,117.26641414141415,113.02432456050802,111.06777137509181,105.58095538388777,16.0,16.0
Kelantan,2016-01-01,2016,3079.0,4214,115.35493479829108,3.349202447326638,2669.15325762519,3653.0730196922864,9.691454137922783,36.86261773303021,135.2811950790861,133.01767676767676,123.97802513998666,121.90363091281655,109.11707532551577,16.0,16.0
Kelantan,2016-01-01,2016,3079.0,4214,115.35493479829108,3.349202447326638,2669.15325762519,3653.0730196922864,9.691454137922783,36.86261773303021,135.2811950790861,133.01767676767676,123.97802513998666,121.90363091281655,109.11707532551577,16.0,16.0
Kelantan,2016-01-01,2016,3079.0,4214,115.35493479829108,3.349202447326638,2669.15325762519,3653.0730196922864,9.691454137922783,36.86261773303021,135.2811950790861,133.01767676767676,123.97802513998666,121.90363091281655,109.11707532551577,16.0,16.0
Kelantan,2016-01-01,2016,3079.0,4214,115.35493479829108,3.349202447326638,2669.15325762519,3653.0730196922864,9.691454137922783,36.86261773303021,135.2811950790861,133.01767676767676,123.97802513998666,121.90363091281655,109.11707532551577,16.0,16.0
Kelantan,2016-01-01,2016,3079.0,4214,115.35493479829108,3.349202447326638,2669.15325762519,3653.0730196922864,9.691454137922783,36.86261773303021,135.2811950790861,133.01767676767676,123.97802513998666,121.90363091281655,109.11707532551577,16.0,16.0
Kelantan,2016-01-01,2016,3079.0,4214,115.35493479829108,3.349202447326638,2669.15325762519,3653.0730196922864,9.691454137922783,36.86261773303021,135.2811950790861,133.01767676767676,123.97802513998666,121.90363091281655,109.11707532551577,16.0,16.0
Kelantan,2019-01-01,2019,3563.0,4874,120.55,4.5035482970823715,2955.6200746578183,4043.135628369971,10.732497889143499,36.79483581251755,156.54657293497365,153.8510101010101,137.28396407113752,134.92008254814147,114.03121551316413,16.0,16.0
Kelantan,2019-01-01,2019,3563.0,4874,120.55,4.5035482970823715,2955.6200746578183,4043.135628369971,10.732497889143499,36.79483581251755,156.54657293497365,153.8510101010101,137.28396407113752,134.92008254814147,114.03121551316413,16.0,16.0
Kelantan,2019-01-01,2019,3563.0,4874,120.55,4.5035482970823715,2955.6200746578183,4043.135628369971,10.732497889143499,36.79483581251755,156.54657293497365,153.8510101010101,137.28396407113752,134.92008254814147,114.03121551316413,16.0,16.0
Kelantan,2019-01-01,2019,3563.0,4874,120.55,4.5035482970823715,2955.6200746578183,4043.135628369971,10.732497889143499,36.79483581251755,156.54657293497365,153.8510101010101,137.28396407113752,134.92008254814147,114.03121551316413,16.0,16.0
Kelantan,2019-01-01,2019,3563.0,4874,120.55,4.5035482970823715,2955.6200746578183,4043.135628369971,10.732497889143499,36.79483581251755,156.54657293497365,153.8510101010101,137.28396407113752,134.92008254814147,114.03121551316413,16.0,16.0
Kelantan,2019-01-01,2019,3563.0,4874,120.55,4.5035482970823715,2955.6200746578183,4043.135628369971,10.732497889143499,36.79483581251755,156.54657293497365,153.8510101010101,137.28396407113752,134.92008254814147,114.03121551316413,16.0,16.0
Kelantan,2020-01-01,2020,3010.0,4411,118.78333333333335,-1.4655053228259218,2534.025536691455,3713.4839343342214,-14.264165465014067,46.544850498338874,132.24956063268894,139.23611111111111,117.7015522791,123.91955279609618,112.3600819801356,16.0,16.0
Kelantan,2020-01-01,2020,3010.0,4411,118.78333333333335,-1.4655053228259218,2534.025536691455,3713.4839343342214,-14.264165465014067,46.544850498338874,132.24956063268894,139.23611111111111,117.7015522791,123.91955279609618,112.3600819801356,16.0,16.0
Kelantan,2020-01-01,2020,3010.0,4411,118.78333333333335,-1.4655053228259218,2534.025536691455,3713.4839343342214,-14.264165465014067,46.544850498338874,132.24956063268894,139.23611111111111,117.7015522791,123.91955279609618,112.3600819801356,16.0,16.0
Kelantan,2020-01-01,2020,3010.0,4411,118.78333333333335,-1.4655053228259218,2534.025536691455,3713.4839343342214,-14.264165465014067,46.544850498338874,132.24956063268894,139.23611111111111,117.7015522791,123.91955279609618,112.3600819801356,16.0,16.0
Kelantan,2020-01-01,2020,3010.0,4411,118.78333333333335,-1.4655053228259218,2534.025536691455,3713.4839343342214,-14.264165465014067,46.544850498338874,132.24956063268894,139.23611111111111,117.7015522791,123.91955279609618,112.3600819801356,16.0,16.0
Kelantan,2020-01-01,2020,3010.0,4411,118.78333333333335,-1.4655053228259218,2534.025536691455,3713.4839343342214,-14.264165465014067,46.544850498338874,132.24956063268894,139.23611111111111,117.7015522791,123.91955279609618,112.3600819801356,16.0,16.0
Kelantan,2022-01-01,2022,3614.0,4885,125.875,5.970253963799621,2871.1022840119167,3880.834160873883,13.302026457103722,35.168788046485886,158.78734622144114,154.19823232323233,133.35824390368765,129.50405662049155,119.06826422828316,16.0,16.0
Kelantan,2022-01-01,2022,3614.0,4885,125.875,5.970253963799621,2871.1022840119167,3880.834160873883,13.302026457103722,35.168788046485886,158.78734622144114,154.19823232323233,133.35824390368765,129.50405662049155,119.06826422828316,16.0,16.0
Kelantan,2022-01-01,2022,3614.0,4885,125.875,5.970253963799621,2871.1022840119167,3880.834160873883,13.302026457103722,35.168788046485886,158.78734622144114,154.19823232323233,133.35824390368765,129.50405662049155,119.06826422828316,16.0,16.0
Kelantan,2022-01-01,2022,3614.0,4885,125.875,5.970253963799621,2871.1022840119167,3880.834160873883,13.302026457103722,35.168788046485886,158.78734622144114,154.19823232323233,133.35824390368765,129.50405662049155,119.06826422828316,16.0,16.0
Kelantan,2022-01-01,2022,3614.0,4885,125.875,5.970253963799621,2871.1022840119167,3880.834160873883,13.302026457103722,35.168788046485886,158.78734622144114,154.19823232323233,133.35824390368765,129.50405662049155,119.06826422828316,16.0,16.0
Kelantan,2022-01-01,2022,3614.0,4885,125.875,5.970253963799621,2871.1022840119167,3880.834160873883,13.302026457103722,35.168788046485886,158.78734622144114,154.19823232323233,133.35824390368765,129.50405662049155,119.06826422828316,16.0,16.0
Melaka,2012-01-01,2012,3923.0,4759,104.75833333333333,,3744.8094821414365,4542.836687614351,,21.310221769054305,100.0,100.0,100.0,100.0,100.0,6.0,6.0
Melaka,2012-01-01,2012,3923.0,4759,104.75833333333333,,3744.8094821414365,4542.836687614351,,21.310221769054305,100.0,100.0,100.0,100.0,100.0,6.0,6.0
Melaka,2012-01-01,2012,3923.0,4759,104.75833333333333,,3744.8094821414365,4542.836687614351,,21.310221769054305,100.0,100.0,100.0,100.0,100.0,6.0,5.0
Melaka,2012-01-01,2012,3923.0,4759,104.75833333333333,,3744.8094821414365,4542.836687614351,,21.310221769054305,100.0,100.0,100.0,100.0,100.0,7.0,6.0
Melaka,2012-01-01,2012,3923.0,4759,104.75833333333333,,3744.8094821414365,4542.836687614351,,21.310221769054305,100.0,100.0,100.0,100.0,100.0,7.0,6.0
Melaka,2012-01-01,2012,3923.0,4759,104.75833333333333,,3744.8094821414365,4542.836687614351,,21.310221769054305,100.0,100.0,100.0,100.0,100.0,7.0,7.0
Melaka,2014-01-01,2014,5029.0,6046,110.20833333333333,5.202450083525578,4563.175803402647,5485.973534971645,21.8533499544878,20.222708291906933,128.19270966097375,127.04349653288507,121.8533499544878,120.76096747938736,105.20245008352558,6.0,6.0
Melaka,2014-01-01,2014,5029.0,6046,110.20833333333333,5.202450083525578,4563.175803402647,5485.973534971645,21.8533499544878,20.222708291906933,128.19270966097375,127.04349653288507,121.8533499544878,120.76096747938736,105.20245008352558,6.0,6.0
Melaka,2014-01-01,2014,5029.0,6046,110.20833333333333,5.202450083525578,4563.175803402647,5485.973534971645,21.8533499544878,20.222708291906933,128.19270966097375,127.04349653288507,121.8533499544878,120.76096747938736,105.20245008352558,6.0,5.0
Melaka,2014-01-01,2014,5029.0,6046,110.20833333333333,5.202450083525578,4563.175803402647,5485.973534971645,21.8533499544878,20.222708291906933,128.19270966097375,127.04349653288507,121.8533499544878,120.76096747938736,105.20245008352558,7.0,6.0
Melaka,2014-01-01,2014,5029.0,6046,110.20833333333333,5.202450083525578,4563.175803402647,5485.973534971645,21.8533499544878,20.222708291906933,128.19270966097375,127.04349653288507,121.8533499544878,120.76096747938736,105.20245008352558,7.0,6.0
Melaka,2014-01-01,2014,5029.0,6046,110.20833333333333,5.202450083525578,4563.175803402647,5485.973534971645,21.8533499544878,20.222708291906933,128.19270966097375,127.04349653288507,121.8533499544878,120.76096747938736,105.20245008352558,7.0,7.0
Melaka,2016-01-01,2016,5588.0,6849,114.64999999999999,4.030245746691863,4873.964238988226,5973.833406018317,6.8107925045060025,22.56621331424482,142.4420086668366,143.91678924143727,130.1525287796775,131.50006959980433,109.44236735343252,6.0,6.0
